job,nextJobs,prevJobs,jobExec,isBase,path
PMOLCP0028,#N/A,PMOLCP0016,pmol-pmol-borrado-staging,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0029,#N/A,PMOLCP0018,pmol-pmol-borrado-staging,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0030,#N/A,PMOLCP0020,pmol-pmol-borrado-staging,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0016,PMOLCP0028,PMOLCP0015,pmol-pmol-loan-receipt-mov-master,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I07,PMOLCP0I08,#N/A,pmol-pe-krb-inr-frgntradeopercntlp-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I08,#N/A,PMOLCP0I07,pmol-pe-krb-inm-frgntradeopercntlp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H01,PMOLCP0I09,#N/A,pmol-pe-spk-qlt-dailyaveragebalances-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I09,"PMOLCP0I10, PMOLCP0H02",PMOLCP0H01,pmol-pe-krb-inr-dailyaveragebalancep-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I10,"PMOLCP0H03, PMOLCP0H04, PBILCP0014",PMOLCP0I09,pmol-pe-krb-inm-dailyaveragebalancep-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H02,#N/A,PMOLCP0I09,pmol-pe-spk-qlt-dailyaveragebalancer-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H03,#N/A,PMOLCP0I10,pmol-pe-spk-qlt-dailyaveragebalancem-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H04,#N/A,PMOLCP0I10,pmol-pe-spk-qlt-dailyaveragebalancem-02,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H05,PMOLCP0I11,#N/A,pmol-pe-spk-qlt-foreignexchangeopers-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I11,"PMOLCP0H06, PMOLCP0I12",PMOLCP0H05,pmol-pe-krb-inr-foreignexchangeoperp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H06,#N/A,PMOLCP0I11,pmol-pe-spk-qlt-foreignexchangeoperr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I12,"PMOLCP0H07, PBILCP0028",PMOLCP0I11,pmol-pe-krb-inm-foreignexchangeoperp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H07,#N/A,PMOLCP0I12,pmol-pe-spk-qlt-foreignexchangeoperm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H08,PMOLCP0A01,#N/A,pmol-pe-spk-qlt-accountdebitmovementss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0A01,PMOLCP0H09,PMOLCP0H08,pmol-pe-krb-inr-accountdebitmovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H09,PMOLCP0P01,PMOLCP0A01,pmol-pe-spk-qlt-accountdebitmovementsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0P01,PMOLCP0H10,PMOLCP0H09,pmol-pe-krb-inm-accountdebitmovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H10,"PMOLCP0B01, PKMOLCP0P05",PMOLCP0P01,pmol-pe-spk-qlt-accountdebitmovementsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0B01,#N/A,PMOLCP0H10,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H11,PMOLCP0I13,#N/A,pmol-pe-spk-qlt-loanreceiptsclctmovs-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I13,"PMOLCP0H12, PMOLCP0I14",PMOLCP0H11,pmol-pe-krb-inr-loanreceiptsclctmovp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H12,PKMOLCP0P08,PMOLCP0I13,pmol-pe-spk-qlt-loanreceiptsclctmovr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I14,PMOLCP0H13,PMOLCP0I13,pmol-pe-krb-inm-loanreceiptsclctmovp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H13,#N/A,PMOLCP0I14,pmol-pe-spk-qlt-loanreceiptsclctmovm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H14,PMOLCP0I15,#N/A,pmol-pe-spk-qlt-insurancemovementss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I15,PMOLCP0H15,PMOLCP0H14,pmol-pe-krb-inr-insurancemovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H15,PMOLCP0I16,PMOLCP0I15,pmol-pe-spk-qlt-insurancemovementsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I16,PMOLCP0H16,PMOLCP0H15,pmol-pe-krb-inm-insurancemovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H16,"PMOLCP0B02, PKPFMCP0P08",PMOLCP0I16,pmol-pe-spk-qlt-insurancemovementsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0B02,#N/A,PMOLCP0H16,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H17,PMOLCP0H18,#N/A,pmol-pe-spk-qlt-accountstatements-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H18,PMOLCP0I17,PMOLCP0H17,pmol-pe-spk-qlt-accountstatements-02,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I17,"PMOLCP0H19, PMOLCP0I18",PMOLCP0H18,pmol-pe-krb-inr-accountstatementp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H19,#N/A,PMOLCP0I17,pmol-pe-spk-qlt-accountstatementr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I18,PMOLCP0H20,PMOLCP0I17,pmol-pe-krb-inm-accountstatementp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H20,#N/A,PMOLCP0I18,pmol-pe-spk-qlt-accountstatementm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H21,PMOLCP0I19,#N/A,pmol-pe-spk-qlt-guaranteemovementss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I19,"PMOLCP0H22, PMOLCP0I20",PMOLCP0H21,pmol-pe-krb-inr-guaranteemovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H22,#N/A,PMOLCP0I19,pmol-pe-spk-qlt-guaranteemovementsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0I20,PMOLCP0H23,PMOLCP0I19,pmol-pe-krb-inm-guaranteemovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0H23,#N/A,PMOLCP0I20,pmol-pe-spk-qlt-guaranteemovementsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0032,PMOLCP0033,#N/A,pmol-pe-spk-qlt-detailraisemovementss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0033,PMOLCP0034,PMOLCP0032,pmol-pe-krb-inr-detailraisemovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0034,PMOLCP0035,PMOLCP0033,pmol-pe-spk-qlt-detailraisemovementsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0035,PMOLCP0036,PMOLCP0034,pmol-pe-krb-inm-detailraisemovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0036,PMOLCP0037,PMOLCP0035,pmol-pe-spk-qlt-detailraisemovementsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0037,#N/A,PMOLCP0036,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0038,PMOLCP0039,#N/A,pmol-pe-spk-qlt-leasingnovationss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0039,PMOLCP0040,PMOLCP0038,pmol-pe-krb-inr-leasingnovationsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0040,PMOLCP0041,PMOLCP0039,pmol-pe-spk-qlt-leasingnovationsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0041,PMOLCP0042,PMOLCP0040,pmol-pe-krb-inm-leasingnovationsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0042,PMOLCP0043,PMOLCP0041,pmol-pe-spk-qlt-leasingnovationsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0043,#N/A,PMOLCP0042,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0044,PMOLCP0045,#N/A,pmol-pe-spk-qlt-foreigntradepymtinfos-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0045,PMOLCP0046,PMOLCP0044,pmol-pe-krb-inr-foreigntradepymtinfop-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0046,PMOLCP0047,PMOLCP0045,pmol-pe-spk-qlt-foreigntradepymtinfor-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0047,PMOLCP0048,PMOLCP0046,pmol-pe-krb-inm-foreigntradepymtinfop-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0048,PMOLCP0049,PMOLCP0047,pmol-pe-spk-qlt-foreigntradepymtinfom-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0049,#N/A,PMOLCP0048,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0050,PMOLCP0051,#N/A,pmol-pe-spk-qlt-receiptscollectedguartes-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0051,PMOLCP0052,PMOLCP0050,pmol-pe-krb-inr-receiptscollectedguartep-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0052,PMOLCP0053,PMOLCP0051,pmol-pe-spk-qlt-receiptscollectedguarter-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0053,PMOLCP0054,PMOLCP0052,pmol-pe-krb-inm-receiptscollectedguartep-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0054,PMOLCP0055,PMOLCP0053,pmol-pe-spk-qlt-receiptscollectedguartem-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0055,#N/A,PMOLCP0054,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0056,PMOLCP0057,#N/A,pmol-pe-spk-qlt-clctmovementss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0057,PMOLCP0058,PMOLCP0056,pmol-pe-krb-inr-clctmovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0058,PMOLCP0059,PMOLCP0057,pmol-pe-spk-qlt-clctmovementsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0059,PMOLCP0060,PMOLCP0058,pmol-pe-krb-inm-clctmovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0060,"PMOLCP0061, PKMOLCP0P10",PMOLCP0059,pmol-pe-spk-qlt-clctmovementsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0061,#N/A,PMOLCP0060,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0062,PMOLCP0063,#N/A,pmol-pe-spk-qlt-legalapplcustoblgmovs-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0063,"PMOLCP0064, PMOLCP0065",PMOLCP0062,pmol-pe-krb-inr-legalapplcustoblgmovp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0064,#N/A,PMOLCP0063,pmol-pe-spk-qlt-legalapplcustoblgmovr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0065,PMOLCP0066,PMOLCP0063,pmol-pe-krb-inm-legalapplcustoblgmovp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0066,PMOLCP0067,PMOLCP0065,pmol-pe-spk-qlt-legalapplcustoblgmovm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0067,#N/A,PMOLCP0066,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0068,PMOLCP0069,#N/A,pmol-pe-spk-qlt-perslacctpenddebtss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0069,"PMOLCP0070, PMOLCP0071",PMOLCP0068,pmol-pe-krb-inr-perslacctpenddebtsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0070,#N/A,PMOLCP0069,pmol-pe-spk-qlt-perslacctpenddebtsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0071,PMOLCP0072,PMOLCP0069,pmol-pe-krb-inm-perslacctpenddebtsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0072,PMOLCP0073,PMOLCP0071,pmol-pe-spk-qlt-perslacctpenddebtsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0073,#N/A,PMOLCP0072,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0074,PMOLCP0075,#N/A,pmol-pe-spk-qlt-debitcardmovementss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0075,"PMOLCP0076, PMOLCP0077",PMOLCP0074,pmol-pe-krb-inr-debitcardmovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0076,#N/A,PMOLCP0075,pmol-pe-spk-qlt-debitcardmovementsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0077,PMOLCP0078,PMOLCP0075,pmol-pe-krb-inm-debitcardmovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0078,"PMOLCP0079, PKMOLCP0P05",PMOLCP0077,pmol-pe-spk-qlt-debitcardmovementsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0079,#N/A,PMOLCP0078,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0080,PMOLCP0081,#N/A,pmol-pe-spk-qlt-creditcardmovementss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0081,"PMOLCP0082, PMOLCP0083",PMOLCP0080,pmol-pe-krb-inr-creditcardmovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0082,PKMOLCP0P10,PMOLCP0081,pmol-pe-spk-qlt-creditcardmovementsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0083,PMOLCP0084,PMOLCP0081,pmol-pe-krb-inm-creditcardmovementsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0084,"PMOLCP0085, PKMOLCP0P02, PKPFMCP0P08, PKMOLCP0P10",PMOLCP0083,pmol-pe-spk-qlt-creditcardmovementsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0085,#N/A,PMOLCP0084,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0086,PMOLCP0087,#N/A,pmol-pe-spk-qlt-portfolioctrctmovhists-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0087,"PMOLCP0088, PMOLCP0089",PMOLCP0086,pmol-pe-krb-inr-portfolioctrctmovhistp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0088,#N/A,PMOLCP0087,pmol-pe-spk-qlt-portfolioctrctmovhistr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0089,PMOLCP0090,PMOLCP0087,pmol-pe-krb-inm-portfolioctrctmovhistp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0090,PMOLCP0091,PMOLCP0089,pmol-pe-spk-qlt-portfolioctrctmovhistm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0091,#N/A,PMOLCP0090,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0092,PMOLCP0093,#N/A,pmol-pe-spk-qlt-infointltransferopers-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0093,PMOLCP0094,PMOLCP0092,pmol-pe-krb-inr-infointltransferoperp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0094,PMOLCP0095,PMOLCP0093,pmol-pe-spk-qlt-infointltransferoperr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0095,PMOLCP0096,PMOLCP0094,pmol-pe-krb-inm-infointltransferoperp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0096,PMOLCP0097,PMOLCP0095,pmol-pe-spk-qlt-infointltransferoperm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0097,#N/A,PMOLCP0096,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0098,PMOLCP0099,#N/A,pmol-pe-spk-qlt-intltransfsettledopers-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0099,PMOLCP0100,PMOLCP0098,pmol-pe-krb-inr-intltransfsettledoperp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0100,PMOLCP0101,PMOLCP0099,pmol-pe-spk-qlt-intltransfsettledoperr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0101,PMOLCP0102,PMOLCP0100,pmol-pe-krb-inm-intltransfsettledoperp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0102,PMOLCP0103,PMOLCP0101,pmol-pe-spk-qlt-intltransfsettledoperm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0103,#N/A,PMOLCP0102,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0104,PMOLCP0105,#N/A,pmol-pe-spk-qlt-intrandetlsettledopers-01,TRUE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0105,PMOLCP0106,PMOLCP0104,pmol-pe-krb-inr-intrandetlsettledoperp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0106,PMOLCP0107,PMOLCP0105,pmol-pe-spk-qlt-intrandetlsettledoperr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0107,PMOLCP0108,PMOLCP0106,pmol-pe-krb-inm-intrandetlsettledoperp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0108,PMOLCP0109,PMOLCP0107,pmol-pe-spk-qlt-intrandetlsettledoperm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP0109,#N/A,PMOLCP0108,pmol-pe-dfs-rmv-hdfs-01,FALSE,./xmls/Local/PMOL/CR-PEMOLDIA-T02.xml
PMOLCP4H01,PMOLCP4I01,#N/A,pmol-pe-spk-qlt-movvaryproductss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I01,"PMOLCP4H02, PMOLCP4I02",PMOLCP4H01,pmol-pe-krb-inr-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H02,#N/A,PMOLCP4I01,pmol-pe-spk-qlt-movvaryproductsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I02,PMOLCP4H03,PMOLCP4I01,pmol-pe-krb-inm-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H03,#N/A,PMOLCP4I02,pmol-pe-spk-qlt-movvaryproductsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H04,PMOLCP4I03,#N/A,pmol-pe-spk-qlt-movvaryproductss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I03,"PMOLCP4H05, PMOLCP4I04",PMOLCP4H04,pmol-pe-krb-inr-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H05,#N/A,PMOLCP4I03,pmol-pe-spk-qlt-movvaryproductsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I04,PMOLCP4H06,PMOLCP4I03,pmol-pe-krb-inm-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H06,#N/A,PMOLCP4I04,pmol-pe-spk-qlt-movvaryproductsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H07,PMOLCP4I05,#N/A,pmol-pe-spk-qlt-movvaryproductss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I05,"PMOLCP4H08, PMOLCP4I06",PMOLCP4H07,pmol-pe-krb-inr-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H08,#N/A,PMOLCP4I05,pmol-pe-spk-qlt-movvaryproductsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I06,PMOLCP4H09,PMOLCP4I05,pmol-pe-krb-inm-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H09,#N/A,PMOLCP4I06,pmol-pe-spk-qlt-movvaryproductsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H10,PMOLCP4I07,#N/A,pmol-pe-spk-qlt-movvaryproductss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I07,"PMOLCP4H11, PMOLCP4I08",PMOLCP4H10,pmol-pe-krb-inr-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H11,#N/A,PMOLCP4I07,pmol-pe-spk-qlt-movvaryproductsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I08,PMOLCP4H12,PMOLCP4I07,pmol-pe-krb-inm-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H12,#N/A,PMOLCP4I08,pmol-pe-spk-qlt-movvaryproductsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H13,PMOLCP4I09,#N/A,pmol-pe-spk-qlt-movvaryproductss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I09,"PMOLCP4H14, PMOLCP4I10",PMOLCP4H13,pmol-pe-krb-inr-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H14,#N/A,PMOLCP4I09,pmol-pe-spk-qlt-movvaryproductsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I10,PMOLCP4H15,PMOLCP4I09,pmol-pe-krb-inm-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H15,#N/A,PMOLCP4I10,pmol-pe-spk-qlt-movvaryproductsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H16,PMOLCP4I11,#N/A,pmol-pe-spk-qlt-movvaryproductss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I11,"PMOLCP4H17, PMOLCP4I12",PMOLCP4H16,pmol-pe-krb-inr-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H17,#N/A,PMOLCP4I11,pmol-pe-spk-qlt-movvaryproductsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I12,PMOLCP4H18,PMOLCP4I11,pmol-pe-krb-inm-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H18,#N/A,PMOLCP4I12,pmol-pe-spk-qlt-movvaryproductsm-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H19,PMOLCP4I13,#N/A,pmol-pe-spk-qlt-movvaryproductss-01,TRUE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4I13,"PMOLCP4H20, PMOLCP4I14",PMOLCP4H19,pmol-pe-krb-inr-movvaryproductsp-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
PMOLCP4H20,#N/A,PMOLCP4I13,pmol-pe-spk-qlt-movvaryproductsr-01,FALSE,./xmls/Local/PMOL/CR-PEMOLMEN-T02.xml
